id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
73898,29684,parahelp,Parahelp,https://www.ycombinator.com/companies/parahelp,Founding AI Engineer,/companies/parahelp/jobs/PhUMEwg-founding-ai-engineer,https://www.ycombinator.com/companies/parahelp/jobs/PhUMEwg-founding-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D73898&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29684,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$150K - $250K,0.50% - 1.00%,3+ years,,US citizen/visa only,Python; Machine Learning,False,over 1 year,8 months
80601,29684,parahelp,Parahelp,https://www.ycombinator.com/companies/parahelp,Founding Design Engineer,/companies/parahelp/jobs/RLK57by-founding-design-engineer,https://www.ycombinator.com/companies/parahelp/jobs/RLK57by-founding-design-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D80601&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29684,"San Francisco, CA, US",Full-time,eng,Frontend,Engineering,$180K - $220K,0.20% - 0.40%,3+ years,,Will sponsor,React; TypeScript; Next.js; Tailwind,False,11 months,10 months
85546,29684,parahelp,Parahelp,https://www.ycombinator.com/companies/parahelp,Founding Front End Engineer,/companies/parahelp/jobs/W0ybpBf-founding-front-end-engineer,https://www.ycombinator.com/companies/parahelp/jobs/W0ybpBf-founding-front-end-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85546&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29684,"San Francisco, CA, US",Full-time,eng,Frontend,Engineering,$150K - $200K,0.10% - 0.30%,1+ years,,Will sponsor,React; TypeScript; Next.js; Tailwind,False,8 months,8 months
69497,29689,tivara,Tivara,https://www.ycombinator.com/companies/tivara,"Founding Backend Engineer, AI Agents",/companies/tivara/jobs/6Hhb9Oo-founding-backend-engineer-ai-agents,https://www.ycombinator.com/companies/tivara/jobs/6Hhb9Oo-founding-backend-engineer-ai-agents,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69497&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29689,"New York, NY, US",Full-time,eng,Full stack,Engineering,$120K - $225K,0.50% - 1.00%,3+ years,,US citizen/visa only,,False,almost 2 years,4 months
95409,29691,tandem-2,Tandem,https://www.ycombinator.com/companies/tandem-2,GTM & Biz Ops @ Tandem,/companies/tandem-2/jobs/P5Av6nq-gtm-biz-ops-tandem,https://www.ycombinator.com/companies/tandem-2/jobs/P5Av6nq-gtm-biz-ops-tandem,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D95409&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29691,"San Francisco, CA, US",Full-time,operations,,Operations,$70K - $130K,0.05% - 0.15%,1+ years,,US citizen/visa only,,False,about 2 months,7 days
99014,29691,tandem-2,Tandem,https://www.ycombinator.com/companies/tandem-2,GTM & Biz Ops @ Tandem,/companies/tandem-2/jobs/NbUbUve-gtm-biz-ops-tandem,https://www.ycombinator.com/companies/tandem-2/jobs/NbUbUve-gtm-biz-ops-tandem,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99014&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29691,"New York, NY, US",Full-time,operations,,Operations,$70K - $130K,0.05% - 0.15%,1+ years,,US citizen/visa only,,False,14 days,7 days
69861,29692,weave-robotics,Weave Robotics,https://www.ycombinator.com/companies/weave-robotics,ML Research Scientist,/companies/weave-robotics/jobs/H2JWKWu-ml-research-scientist,https://www.ycombinator.com/companies/weave-robotics/jobs/H2JWKWu-ml-research-scientist,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69861&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29692,"San Francisco, CA, US",Full-time,eng,Machine learning,Engineering,$125K - $165K,0.25% - 0.50%,3+ years,,US citizen/visa only,,False,almost 2 years,
80340,29692,weave-robotics,Weave Robotics,https://www.ycombinator.com/companies/weave-robotics,Robotics Lab Technician,/companies/weave-robotics/jobs/eHgFjkU-robotics-lab-technician,https://www.ycombinator.com/companies/weave-robotics/jobs/eHgFjkU-robotics-lab-technician,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D80340&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29692,"San Francisco, CA",Full-time,operations,,Operations,$80K - $100K,,1+ years,,US citizen/visa only,,False,11 months,
87880,29692,weave-robotics,Weave Robotics,https://www.ycombinator.com/companies/weave-robotics,Robotics Systems Engineer,/companies/weave-robotics/jobs/lIw9Qv6-robotics-systems-engineer,https://www.ycombinator.com/companies/weave-robotics/jobs/lIw9Qv6-robotics-systems-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D87880&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29692,"San Francisco, CA",Full-time,eng,Full stack,Engineering,$130K - $150K,0.10% - 0.50%,3+ years,,US citizen/visa only,,False,7 months,
85973,29693,gauge,Gauge,https://www.ycombinator.com/companies/gauge,Founding Engineer,/companies/gauge/jobs/qemTjv7-founding-engineer,https://www.ycombinator.com/companies/gauge/jobs/qemTjv7-founding-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85973&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29693,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$170K - $220K,0.50% - 1.00%,3+ years,,US citizen/visa only,Django; PostgreSQL; Python; React,False,8 months,3 days
92833,29693,gauge,Gauge,https://www.ycombinator.com/companies/gauge,Founding Sales,/companies/gauge/jobs/juhjUfl-founding-sales,https://www.ycombinator.com/companies/gauge/jobs/juhjUfl-founding-sales,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92833&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29693,"San Francisco, CA, US",Full-time,sales,,Sales,$100K - $300K,0.10% - 0.50%,3+ years,,US citizen/visa only,,False,4 months,7 days
78260,29695,dench-com,Dench.com,https://www.ycombinator.com/companies/dench-com,Founding Engineer,/companies/dench-com/jobs/8WGRwRI-founding-engineer,https://www.ycombinator.com/companies/dench-com/jobs/8WGRwRI-founding-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78260&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29695,"San Francisco, CA, US / Remote (San Francisco, CA, US; New York, NY, US)",Full-time,eng,Full stack,Engineering,$100K - $200K,,1+ years,,US citizen/visa only,,False,about 1 year,about 1 year
84562,29695,dench-com,Dench.com,https://www.ycombinator.com/companies/dench-com,Chief Growth Strat,/companies/dench-com/jobs/cVcSPlW-chief-growth-strat,https://www.ycombinator.com/companies/dench-com/jobs/cVcSPlW-chief-growth-strat,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D84562&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29695,US / Remote (US),Full-time,marketing,,Marketing,$60K - $80K,,1+ years,,US citizen/visa only,,False,9 months,
79495,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Forward Deployed Engineer,/companies/pulse-3/jobs/v5CgKQG-forward-deployed-engineer,https://www.ycombinator.com/companies/pulse-3/jobs/v5CgKQG-forward-deployed-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79495&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$140K - $200K,,3+ years,,US citizen/visa only,,False,12 months,
79496,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Software Engineer,/companies/pulse-3/jobs/DGmw1Gt-software-engineer,https://www.ycombinator.com/companies/pulse-3/jobs/DGmw1Gt-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79496&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$140K - $200K,,1+ years,,US citizen/visa only,,False,12 months,
79497,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,DevOps Engineer,/companies/pulse-3/jobs/WJU0MZY-devops-engineer,https://www.ycombinator.com/companies/pulse-3/jobs/WJU0MZY-devops-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79497&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$150K - $210K,,3+ years,,US citizen/visa only,,False,12 months,9 months
79498,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Machine Learning Engineer,/companies/pulse-3/jobs/onL2M1m-machine-learning-engineer,https://www.ycombinator.com/companies/pulse-3/jobs/onL2M1m-machine-learning-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79498&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$160K - $220K,,3+ years,,US citizen/visa only,,False,12 months,
79499,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,"Software Engineer, Inference",/companies/pulse-3/jobs/9UxFE8b-software-engineer-inference,https://www.ycombinator.com/companies/pulse-3/jobs/9UxFE8b-software-engineer-inference,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79499&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$150K - $230K,,3+ years,,US citizen/visa only,,False,12 months,
79500,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Design Engineer,/companies/pulse-3/jobs/SG2w3qy-design-engineer,https://www.ycombinator.com/companies/pulse-3/jobs/SG2w3qy-design-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79500&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$110K - $150K,,3+ years,,US citizen/visa only,,False,12 months,
79502,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Account Executive,/companies/pulse-3/jobs/Ohcm7TJ-account-executive,https://www.ycombinator.com/companies/pulse-3/jobs/Ohcm7TJ-account-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79502&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,operations,,Operations,$100K - $150K,,1+ years,,US citizen/visa only,,False,12 months,
80341,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Machine Learning Engineer Intern (Summer 2026),/companies/pulse-3/jobs/N4xZlwq-machine-learning-engineer-intern-summer-2026,https://www.ycombinator.com/companies/pulse-3/jobs/N4xZlwq-machine-learning-engineer-intern-summer-2026,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D80341&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,eng,Full stack,Engineering,$7K - $12K / monthly,,,,US citizen/visa only,,False,11 months,
86138,29699,pulse-3,Pulse,https://www.ycombinator.com/companies/pulse-3,Business Development Representative (BDR),/companies/pulse-3/jobs/oOkCIeg-business-development-representative-bdr,https://www.ycombinator.com/companies/pulse-3/jobs/oOkCIeg-business-development-representative-bdr,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86138&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29699,San Francisco,Full-time,sales,,Sales,$80K - $120K,0.10% - 0.40%,1+ years,,US citizen/visa only,,False,8 months,
100376,29703,d_model,d_model,https://www.ycombinator.com/companies/d_model,Operations Manager,/companies/d_model/jobs/KMjQFaQ-operations-manager,https://www.ycombinator.com/companies/d_model/jobs/KMjQFaQ-operations-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D100376&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29703,"San Francisco, CA, US",Full-time,operations,,Operations,$120K - $170K,0.01% - 0.05%,1+ years,,US citizen/visa only,,False,4 days,3 days
91105,29705,lighthouz-ai,Lighthouz AI,https://www.ycombinator.com/companies/lighthouz-ai,Software Engineer (4-6 Years Experience),/companies/lighthouz-ai/jobs/05KYNGI-software-engineer-4-6-years-experience,https://www.ycombinator.com/companies/lighthouz-ai/jobs/05KYNGI-software-engineer-4-6-years-experience,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91105&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29705,"DL, IN / Delhi, IN",Full-time,eng,Backend,Engineering,₹2M - ₹3.5M INR,,3+ years,,US citizenship/visa not required,,False,5 months,
89595,29709,substrate,Substrate,https://www.ycombinator.com/companies/substrate,Agent Engineer (Senior),/companies/substrate/jobs/pa5fqfj-agent-engineer-senior,https://www.ycombinator.com/companies/substrate/jobs/pa5fqfj-agent-engineer-senior,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89595&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29709,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$125K - $200K,0.01% - 0.10%,3+ years,,US citizen/visa only,,False,6 months,4 months
89637,29709,substrate,Substrate,https://www.ycombinator.com/companies/substrate,Forward Deployed Engineer (Senior),/companies/substrate/jobs/P3cVmn5-forward-deployed-engineer-senior,https://www.ycombinator.com/companies/substrate/jobs/P3cVmn5-forward-deployed-engineer-senior,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89637&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29709,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$125K - $200K,0.01% - 0.10%,3+ years,,US citizen/visa only,,False,6 months,
93217,29709,substrate,Substrate,https://www.ycombinator.com/companies/substrate,Harness Engineer,/companies/substrate/jobs/QJU9023-harness-engineer,https://www.ycombinator.com/companies/substrate/jobs/QJU9023-harness-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93217&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29709,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$140K - $200K,0.01% - 0.10%,3+ years,,US citizen/visa only,,False,3 months,
93236,29709,substrate,Substrate,https://www.ycombinator.com/companies/substrate,Technical Success Manager,/companies/substrate/jobs/T2fMBhD-technical-success-manager,https://www.ycombinator.com/companies/substrate/jobs/T2fMBhD-technical-success-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93236&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29709,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$100K - $130K,0.01%,3+ years,,US citizen/visa only,,False,3 months,
95063,29710,taxgpt,TaxGPT,https://www.ycombinator.com/companies/taxgpt,Sr. DevOps Engineer,/companies/taxgpt/jobs/pQ1Mr0v-sr-devops-engineer,https://www.ycombinator.com/companies/taxgpt/jobs/pQ1Mr0v-sr-devops-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D95063&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29710,"San Francisco, CA, US / Remote (US)",Full-time,eng,Devops,Engineering,$140K - $160K,,6+ years,,Will sponsor,,False,2 months,
95555,29710,taxgpt,TaxGPT,https://www.ycombinator.com/companies/taxgpt,"Sr. Backend Engineer, Django, US Remote",/companies/taxgpt/jobs/TYiucgG-sr-backend-engineer-django-us-remote,https://www.ycombinator.com/companies/taxgpt/jobs/TYiucgG-sr-backend-engineer-django-us-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D95555&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29710,Remote (US),Full-time,eng,Full stack,Engineering,$140K - $160K,,5+ years,,US citizen/visa only,,False,about 2 months,
83750,29713,anthrogen,Anthrogen,https://www.ycombinator.com/companies/anthrogen,Member of Technical Staff (applied),/companies/anthrogen/jobs/xwfuwJL-member-of-technical-staff-applied,https://www.ycombinator.com/companies/anthrogen/jobs/xwfuwJL-member-of-technical-staff-applied,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83750&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29713,"San Francisco, CA, US",Full-time,eng,Machine learning,Engineering,$120K - $220K,0.25% - 0.50%,Any (new grads ok),,US citizen/visa only,,False,9 months,9 months
92760,29713,anthrogen,Anthrogen,https://www.ycombinator.com/companies/anthrogen,Robotics Engineer,/companies/anthrogen/jobs/M5BjQOQ-robotics-engineer,https://www.ycombinator.com/companies/anthrogen/jobs/M5BjQOQ-robotics-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92760&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29713,"San Francisco, CA, US",Full-time,eng,Robotics,Engineering,$140K - $220K,0.10% - 0.50%,Any (new grads ok),,US citizen/visa only,Arduino; C; Git; Reinforcement learning (RL),False,4 months,1 day
70701,29715,kastle,Kastle,https://www.ycombinator.com/companies/kastle,Founding Engineer at Kastle (S24),/companies/kastle/jobs/ItDVKB7-founding-engineer-at-kastle-s24,https://www.ycombinator.com/companies/kastle/jobs/ItDVKB7-founding-engineer-at-kastle-s24,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D70701&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29715,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$150K - $210K,0.50% - 1.00%,Any (new grads ok),,US citizen/visa only,Python; Machine learning,False,over 1 year,3 days
73140,29715,kastle,Kastle,https://www.ycombinator.com/companies/kastle,Founding Applied AI Engineer at Kastle,/companies/kastle/jobs/XSq5nJT-founding-applied-ai-engineer-at-kastle,https://www.ycombinator.com/companies/kastle/jobs/XSq5nJT-founding-applied-ai-engineer-at-kastle,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D73140&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29715,"San Francisco, CA, US",Full-time,eng,Backend,Engineering,$180K - $220K,0.50% - 1.10%,Any (new grads ok),,Will sponsor,,False,over 1 year,23 days
78885,29715,kastle,Kastle,https://www.ycombinator.com/companies/kastle,Founder Intern (now and Summer 2026),/companies/kastle/jobs/drQwng0-founder-intern-now-and-summer-2026,https://www.ycombinator.com/companies/kastle/jobs/drQwng0-founder-intern-now-and-summer-2026,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78885&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29715,"San Francisco, CA, US",Internship,eng,Full stack,Engineering,$8K - $8.75K / monthly,,,Any,US citizen/visa only,,False,about 1 year,about 1 year
81296,29715,kastle,Kastle,https://www.ycombinator.com/companies/kastle,Forward Deployed Engineer,/companies/kastle/jobs/vbvC7qp-forward-deployed-engineer,https://www.ycombinator.com/companies/kastle/jobs/vbvC7qp-forward-deployed-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D81296&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29715,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$140K - $200K,0.40% - 0.80%,Any (new grads ok),,US citizen/visa only,,False,11 months,about 1 month
89546,29715,kastle,Kastle,https://www.ycombinator.com/companies/kastle,Agent Success Manager,/companies/kastle/jobs/WLpz2DF-agent-success-manager,https://www.ycombinator.com/companies/kastle/jobs/WLpz2DF-agent-success-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89546&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29715,"San Francisco, CA, US",Full-time,product,,Product,$140K - $180K,,1+ years,,US citizen/visa only,,False,6 months,2 months
95161,29716,creativemode,CreativeMode,https://www.ycombinator.com/companies/creativemode,Founding Growth & Content,/companies/creativemode/jobs/fRFB52S-founding-growth-content,https://www.ycombinator.com/companies/creativemode/jobs/fRFB52S-founding-growth-content,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D95161&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29716,"San Francisco, CA, US",Full-time,marketing,,Marketing,$130K - $220K,0.10% - 0.50%,1+ years,,US citizen/visa only,,False,2 months,3 days
90953,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Staff Product Designer,/companies/conveo/jobs/VWtyEdL-staff-product-designer,https://www.ycombinator.com/companies/conveo/jobs/VWtyEdL-staff-product-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90953&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Antwerp,Full-time,product,,Product,£100K - £150K GBP,,8+ years,,US citizen/visa only,,False,5 months,
91028,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Senior Full-Stack Engineer (React/Typescript),/companies/conveo/jobs/AcfXgkk-senior-full-stack-engineer-react-typescript,https://www.ycombinator.com/companies/conveo/jobs/AcfXgkk-senior-full-stack-engineer-react-typescript,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91028&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Antwerp / London,Full-time,eng,Full stack,Engineering,£100K - £130K GBP,,6+ years,,US citizen/visa only,,False,5 months,16 days
94338,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Client Growth Manager - UK/Europe,/companies/conveo/jobs/vV02XiA-client-growth-manager-uk-europe,https://www.ycombinator.com/companies/conveo/jobs/vV02XiA-client-growth-manager-uk-europe,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94338&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Antwerp / Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,3 months,
94339,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Learning & Development Lead,/companies/conveo/jobs/n18QDwV-learning-development-lead,https://www.ycombinator.com/companies/conveo/jobs/n18QDwV-learning-development-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94339&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Antwerp / London / Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,3 months,
94341,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Research Impact Lead - NYC,/companies/conveo/jobs/Ko3z9xo-research-impact-lead-nyc,https://www.ycombinator.com/companies/conveo/jobs/Ko3z9xo-research-impact-lead-nyc,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94341&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,3 months,
94342,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Business Development Representative (BDR) - London,/companies/conveo/jobs/ZEvLGhI-business-development-representative-bdr-london,https://www.ycombinator.com/companies/conveo/jobs/ZEvLGhI-business-development-representative-bdr-london,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94342&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Remote (US),Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,3 months,
94343,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Business Development Representative (BDR) - NYC,/companies/conveo/jobs/yFU9IMC-business-development-representative-bdr-nyc,https://www.ycombinator.com/companies/conveo/jobs/yFU9IMC-business-development-representative-bdr-nyc,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94343&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Remote (US),Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,3 months,
96718,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Sales Team Lead - East Coast,/companies/conveo/jobs/cVxSSEC-sales-team-lead-east-coast,https://www.ycombinator.com/companies/conveo/jobs/cVxSSEC-sales-team-lead-east-coast,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D96718&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,"New York, NY, US",Full-time,sales,,Sales,$150K - $200K,,6+ years,,US citizen/visa only,,False,about 1 month,
96719,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Sales Team Lead - West Coast,/companies/conveo/jobs/HJXQfaM-sales-team-lead-west-coast,https://www.ycombinator.com/companies/conveo/jobs/HJXQfaM-sales-team-lead-west-coast,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D96719&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,"San Francisco, CA, US",Full-time,sales,,Sales,$150K - $200K,,6+ years,,US citizen/visa only,,False,about 1 month,
