id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
65622,22719,weekday,Weekday,https://www.ycombinator.com/companies/weekday,Founder's Office,/companies/weekday/jobs/cQZdv5Q-founder-s-office,https://www.ycombinator.com/companies/weekday/jobs/cQZdv5Q-founder-s-office,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D65622&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22719,"Bengaluru, KA, IN",Full-time,product,,Product,₹1.2M - ₹1.5M INR,,Any (new grads ok),,US citizen/visa only,,False,about 2 years,
69132,22719,weekday,Weekday,https://www.ycombinator.com/companies/weekday,Account Manager,/companies/weekday/jobs/SYoylJ4-account-manager,https://www.ycombinator.com/companies/weekday/jobs/SYoylJ4-account-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69132&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22719,"Bengaluru, KA, IN / Remote (IN)",Full-time,operations,,Operations,₹600K - ₹1M INR,,1+ years,,US citizen/visa only,,False,over 1 year,
43434,22720,smartcuts,Smartcuts,https://www.ycombinator.com/companies/smartcuts,Lead Designer & Employee #4,/companies/smartcuts/jobs/vySfPku-lead-designer-employee-4,https://www.ycombinator.com/companies/smartcuts/jobs/vySfPku-lead-designer-employee-4,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D43434&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22720,New York / Remote,Full-time,design,Web design,Design,,,3+ years,,US citizenship/visa not required,,False,about 5 years,
43433,22720,smartcuts,Smartcuts,https://www.ycombinator.com/companies/smartcuts,Software Engineer & Employee #4,/companies/smartcuts/jobs/bsu2s2O-software-engineer-employee-4,https://www.ycombinator.com/companies/smartcuts/jobs/bsu2s2O-software-engineer-employee-4,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D43433&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22720,Remote,Full-time,eng,Full stack,Engineering,,,3+ years,,US citizenship/visa not required,,False,about 5 years,
62689,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,UI/UX Designer Webflow,/companies/pesto/jobs/a1pleXt-ui-ux-designer-webflow,https://www.ycombinator.com/companies/pesto/jobs/a1pleXt-ui-ux-designer-webflow,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D62689&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,PL / UA / Remote (PL; UA),Contract,design,Web design,Design,$3K,,3+ years,,US citizenship/visa not required,,False,over 2 years,
44432,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Back-End - (PingLend, YC W21)",/companies/pesto/jobs/fNa29tU-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-back-end-pinglend-yc-w21,https://www.ycombinator.com/companies/pesto/jobs/fNa29tU-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-back-end-pinglend-yc-w21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D44432&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,San Francisco ,Full-time,eng,Backend,Engineering,,,3+ years,,US citizen/visa only,Flask; Python; Microservices,False,almost 5 years,
49896,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Risk and Data Science Analyst: Building a whole new type of credit card (Los Angeles) - FinTech (PingLend, YC W21) ",/companies/pesto/jobs/cK8MIwC-risk-and-data-science-analyst-building-a-whole-new-type-of-credit-card-los-angeles-fintech-pinglend-yc-w21,https://www.ycombinator.com/companies/pesto/jobs/cK8MIwC-risk-and-data-science-analyst-building-a-whole-new-type-of-credit-card-los-angeles-fintech-pinglend-yc-w21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D49896&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,Downtown Los Angeles ,Full-time,finance,,Finance,,,1+ years,,US citizen/visa only,SQL,False,about 4 years,
51800,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Logistics lead: Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Logistics  - (PingLend, YC W21)",/companies/pesto/jobs/dlkrNy5-logistics-lead-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-logistics-pinglend-yc-w21,https://www.ycombinator.com/companies/pesto/jobs/dlkrNy5-logistics-lead-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-logistics-pinglend-yc-w21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D51800&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,"Los Angeles, San Francisco",Full-time,operations,,Operations,,,3+ years,,US citizenship/visa not required,,False,about 4 years,
56057,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,Credit Card Operations Manager ,/companies/pesto/jobs/PgKM146-credit-card-operations-manager,https://www.ycombinator.com/companies/pesto/jobs/PgKM146-credit-card-operations-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56057&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,"San Francisco, CA / Los Angeles, CA / Remote (United States)",Full-time,operations,,Operations,,,3+ years,,US citizen/visa only,,False,over 3 years,
44374,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Front-End - (PingLend, YC W21)",/companies/pesto/jobs/Q59e3iF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-front-end-pinglend-yc-w21,https://www.ycombinator.com/companies/pesto/jobs/Q59e3iF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-front-end-pinglend-yc-w21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D44374&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,San Francisco ,Full-time,eng,Frontend,Engineering,,,6+ years,,US citizen/visa only,React,False,almost 5 years,
56442,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Elixir Backend Engineer: Building a whole new type of credit card (PingLend, YCW21) ",/companies/pesto/jobs/6L1AVGu-elixir-backend-engineer-building-a-whole-new-type-of-credit-card-pinglend-ycw21,https://www.ycombinator.com/companies/pesto/jobs/6L1AVGu-elixir-backend-engineer-building-a-whole-new-type-of-credit-card-pinglend-ycw21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56442&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,Argentina / Bolivia / Brazil / Chile / Colombia / Ecuador / Guyana / Paraguay / Peru / Suriname / Uruguay / Venezuela / Mexico / Guatemala / Honduras / Nicaragua / El Salvador / Costa Rica / Panama / Belize / Remote (Argentina; Bolivia; Brazil; Chile; Colombia; Ecuador; Guyana; Paraguay; Peru; Suriname; Uruguay; Venezuela; Mexico; Guatemala; Honduras; Nicaragua; El Salvador; Costa Rica; Panama; Belize),Contract,eng,Backend,Engineering,$70K - $85K,,3+ years,,US citizenship/visa not required,Amazon Web Services (AWS); Elixir; Erlang,False,over 3 years,
47493,22722,pesto,Pesto,https://www.ycombinator.com/companies/pesto,"Building a whole new type of credit card (ideally Bay Area/flexible) - FinTech, Fullstack - (PingLend, YC W21)",/companies/pesto/jobs/dt7PfVF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-fullstack-pinglend-yc-w21,https://www.ycombinator.com/companies/pesto/jobs/dt7PfVF-building-a-whole-new-type-of-credit-card-ideally-bay-area-flexible-fintech-fullstack-pinglend-yc-w21,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D47493&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22722,San Francisco,Full-time,eng,Backend,Engineering,,,3+ years,,Will sponsor,Flask; Python; Vue.js,False,over 4 years,
93108,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Machine Learning Engineer, Physical AI",/companies/encord/jobs/3LGbdzH-machine-learning-engineer-physical-ai,https://www.ycombinator.com/companies/encord/jobs/3LGbdzH-machine-learning-engineer-physical-ai,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93108&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"San Francisco, CA, US",Full-time,eng,Machine learning,Engineering,$150K - $200K,,3+ years,,US citizen/visa only,,False,22 days,6 days
53938,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Full-Stack Engineer,/companies/encord/jobs/ycUS52d-full-stack-engineer,https://www.ycombinator.com/companies/encord/jobs/ycUS52d-full-stack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D53938&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,London,Full-time,eng,Full stack,Engineering,,,3+ years,,US citizen/visa only,Python; TypeScript,False,almost 4 years,8 days
93271,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Forward Deployed Engineer,/companies/encord/jobs/NfJY9ko-forward-deployed-engineer,https://www.ycombinator.com/companies/encord/jobs/NfJY9ko-forward-deployed-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93271&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"New York, NY, US",Full-time,eng,Full stack,Engineering,$150K - $250K,,3+ years,,US citizen/visa only,,False,16 days,9 days
92687,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Forward Deployed Engineer, SF",/companies/encord/jobs/pjjD6tt-forward-deployed-engineer-sf,https://www.ycombinator.com/companies/encord/jobs/pjjD6tt-forward-deployed-engineer-sf,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92687&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,San Francisco,Full-time,eng,Full stack,Engineering,,,,,US citizen/visa only,,False,about 1 month,9 days
53943,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Account Executive, Core",/companies/encord/jobs/l7Jbyxm-account-executive-core,https://www.ycombinator.com/companies/encord/jobs/l7Jbyxm-account-executive-core,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D53943&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"London, England, GB / San Francisco, CA, US",Full-time,operations,,Operations,$175K - $300K,,3+ years,,US citizen/visa only,,False,almost 4 years,8 months
92657,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"GTM Special Projects, Physical AI",/companies/encord/jobs/hLb6rhI-gtm-special-projects-physical-ai,https://www.ycombinator.com/companies/encord/jobs/hLb6rhI-gtm-special-projects-physical-ai,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92657&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,San Francisco,Full-time,operations,,Operations,$175K - $300K,,3+ years,,US citizen/visa only,Machine Learning; Computer Vision,False,about 1 month,
92658,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Account Manager,/companies/encord/jobs/tvzyvjn-account-manager,https://www.ycombinator.com/companies/encord/jobs/tvzyvjn-account-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92658&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"New York, NY, US",Full-time,sales,,Sales,$175K - $300K,,3+ years,,US citizen/visa only,,False,about 1 month,
92674,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Commercial Associate, Core",/companies/encord/jobs/90Y4Zkt-commercial-associate-core,https://www.ycombinator.com/companies/encord/jobs/90Y4Zkt-commercial-associate-core,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92674&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"San Francisco / New York, NY, US",Full-time,operations,,Operations,$90K - $120K,,1+ years,,US citizen/visa only,,False,about 1 month,
92676,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Customer Success Associate,/companies/encord/jobs/W8V6tDj-customer-success-associate,https://www.ycombinator.com/companies/encord/jobs/W8V6tDj-customer-success-associate,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92676&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,San Francisco,Full-time,support,,Support,$85K - $115K,,1+ years,,US citizen/visa only,,False,about 1 month,
92679,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Deployment Strategist,/companies/encord/jobs/cEJhjkB-deployment-strategist,https://www.ycombinator.com/companies/encord/jobs/cEJhjkB-deployment-strategist,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92679&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,San Francisco,Full-time,operations,,Operations,$140K - $220K,,3+ years,,US citizen/visa only,,False,about 1 month,
92688,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Forward Deployed Engineer, London",/companies/encord/jobs/goZoSHD-forward-deployed-engineer-london,https://www.ycombinator.com/companies/encord/jobs/goZoSHD-forward-deployed-engineer-london,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92688&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,London,Full-time,eng,Full stack,Engineering,,,,,US citizen/visa only,,False,about 1 month,22 days
93107,22744,encord,Encord,https://www.ycombinator.com/companies/encord,"Robotics Systems Engineer, Physical AI",/companies/encord/jobs/gTWJRIF-robotics-systems-engineer-physical-ai,https://www.ycombinator.com/companies/encord/jobs/gTWJRIF-robotics-systems-engineer-physical-ai,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93107&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"San Francisco, CA, US",Full-time,eng,Robotics,Engineering,$150K - $200K,,3+ years,,US citizen/visa only,,False,22 days,22 days
70812,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Technical Customer Success Manager ,/companies/encord/jobs/ayAADZo-technical-customer-success-manager,https://www.ycombinator.com/companies/encord/jobs/ayAADZo-technical-customer-success-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D70812&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,"San Francisco, CA, US",Full-time,sales,,Sales,$130K - $200K,,3+ years,,Will sponsor,,False,over 1 year,over 1 year
53936,22744,encord,Encord,https://www.ycombinator.com/companies/encord,Backend Software Engineer,/companies/encord/jobs/u14Voqx-backend-software-engineer,https://www.ycombinator.com/companies/encord/jobs/u14Voqx-backend-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D53936&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22744,London,Full-time,eng,Full stack,Engineering,,,3+ years,,US citizen/visa only,PostgreSQL; Python,False,almost 4 years,
57184,22751,fractional,Fractional,https://www.ycombinator.com/companies/fractional,Staff Backend Engineer,/companies/fractional/jobs/MLCu9xi-staff-backend-engineer,https://www.ycombinator.com/companies/fractional/jobs/MLCu9xi-staff-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D57184&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22751,"New York, NY, US / Remote (US)",Full-time,eng,Backend,Engineering,$160K - $185K,,6+ years,,Will sponsor,GraphQL; Node.js; PostgreSQL; TypeScript,False,over 3 years,
44133,22751,fractional,Fractional,https://www.ycombinator.com/companies/fractional,Product Engineer,/companies/fractional/jobs/YftyxZJ-product-engineer,https://www.ycombinator.com/companies/fractional/jobs/YftyxZJ-product-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D44133&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22751,"New York, NY / Remote",Full-time,eng,Full stack,Engineering,$140K - $185K,,3+ years,,Will sponsor,Amazon Web Services (AWS); GraphQL; Node.js; PostgreSQL; React; TypeScript,False,almost 5 years,
57183,22751,fractional,Fractional,https://www.ycombinator.com/companies/fractional,Staff Frontend Engineer,/companies/fractional/jobs/eTZybxn-staff-frontend-engineer,https://www.ycombinator.com/companies/fractional/jobs/eTZybxn-staff-frontend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D57183&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22751,"New York, NY, US / Remote (US)",Full-time,eng,Frontend,Engineering,$160K - $185K,,6+ years,,Will sponsor,React; TypeScript,False,over 3 years,
66348,22751,fractional,Fractional,https://www.ycombinator.com/companies/fractional,Staff Software Engineer,/companies/fractional/jobs/4R1LtNe-staff-software-engineer,https://www.ycombinator.com/companies/fractional/jobs/4R1LtNe-staff-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D66348&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22751,"San Francisco, CA, US / New York, NY, US",Full-time,eng,Full stack,Engineering,$165K - $185K,,3+ years,,US citizen/visa only,,False,about 2 years,
43482,22772,prequel,Prequel,https://www.ycombinator.com/companies/prequel,Senior Software Engineer,/companies/prequel/jobs/VNoKffl-senior-software-engineer,https://www.ycombinator.com/companies/prequel/jobs/VNoKffl-senior-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D43482&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22772,New York City,Full-time,eng,Backend,Engineering,$150K - $220K,,3+ years,,US citizen/visa only,,False,about 5 years,about 2 months
83516,22779,axle-health,Axle Health,https://www.ycombinator.com/companies/axle-health,"Senior Software Engineer, Backend",/companies/axle-health/jobs/WZylhWw-senior-software-engineer-backend,https://www.ycombinator.com/companies/axle-health/jobs/WZylhWw-senior-software-engineer-backend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83516&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22779,Santa Monica HQ,Full-time,eng,Full stack,Engineering,$170K - $200K,,6+ years,,US citizen/visa only,,False,7 months,
76592,22779,axle-health,Axle Health,https://www.ycombinator.com/companies/axle-health,"Senior Software Engineer, Interoperability",/companies/axle-health/jobs/0cZvDZx-senior-software-engineer-interoperability,https://www.ycombinator.com/companies/axle-health/jobs/0cZvDZx-senior-software-engineer-interoperability,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76592&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22779,Santa Monica HQ,Full-time,eng,Full stack,Engineering,$170K - $200K,,6+ years,,US citizen/visa only,,False,12 months,
92341,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,AI Engineer,/companies/cyble/jobs/2nHRz0S-ai-engineer,https://www.ycombinator.com/companies/cyble/jobs/2nHRz0S-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92341&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,eng,Data science,Engineering,₹1.5M - ₹3M INR,,1+ years,,US citizen/visa only,Python,False,about 2 months,5 days
73856,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Software Engineer,/companies/cyble/jobs/Wq4ZSsR-software-engineer,https://www.ycombinator.com/companies/cyble/jobs/Wq4ZSsR-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D73856&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN / Remote (IN; SG; PH; AU)",Full-time,eng,Full stack,Engineering,$40K - $100K,,1+ years,,US citizenship/visa not required,,False,about 1 year,10 days
87440,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Senior Software Engineer – AI ,/companies/cyble/jobs/oMpfMAl-senior-software-engineer-ai,https://www.ycombinator.com/companies/cyble/jobs/oMpfMAl-senior-software-engineer-ai,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D87440&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,eng,Backend,Engineering,₹4M - ₹6M INR,,6+ years,,US citizen/visa only,Go; Node.js; Python,False,5 months,10 days
85977,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Sales Engineer - Singapore,/companies/cyble/jobs/U1S4yIv-sales-engineer-singapore,https://www.ycombinator.com/companies/cyble/jobs/U1S4yIv-sales-engineer-singapore,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85977&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,SG / Remote (SG),Full-time,sales,,Sales,$80K - $130K,,6+ years,,US citizen/visa only,,False,5 months,
90304,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Principal Architect,/companies/cyble/jobs/KnLt3go-principal-architect,https://www.ycombinator.com/companies/cyble/jobs/KnLt3go-principal-architect,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90304&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,eng,Backend,Engineering,₹10M - ₹12.5M INR,,11+ years,,US citizen/visa only,,False,3 months,
76469,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Senior Data Engineer - DBA (Data Modeling & ETL),/companies/cyble/jobs/WRUG45V-senior-data-engineer-dba-data-modeling-etl,https://www.ycombinator.com/companies/cyble/jobs/WRUG45V-senior-data-engineer-dba-data-modeling-etl,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76469&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"IN / Bengaluru, KA, IN / Bengaluru, Karnataka, IN / Remote (IN)",Full-time,eng,Machine learning,Engineering,₹2.5M - ₹4M INR,,6+ years,,US citizenship/visa not required,SQL; Elasticsearch; Redshift; ETL; Data Modeling,False,12 months,
62800,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Data Engineer - Web Scraping,/companies/cyble/jobs/cZ5tDdx-data-engineer-web-scraping,https://www.ycombinator.com/companies/cyble/jobs/cZ5tDdx-data-engineer-web-scraping,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D62800&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,Remote,Full-time,eng,Backend,Engineering,$50K - $75K,,3+ years,,US citizenship/visa not required,,False,over 2 years,
92943,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,SOC Lead,/companies/cyble/jobs/CDhmyAG-soc-lead,https://www.ycombinator.com/companies/cyble/jobs/CDhmyAG-soc-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92943&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,support,,Support,$18K - $25K,,6+ years,,US citizen/visa only,Information Security,False,26 days,
76470,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Data Engineer - Development (AWS Data Architect & Pipeline Operations Engineer),/companies/cyble/jobs/O7qM7i4-data-engineer-development-aws-data-architect-pipeline-operations-engineer,https://www.ycombinator.com/companies/cyble/jobs/O7qM7i4-data-engineer-development-aws-data-architect-pipeline-operations-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76470&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"IN / Bengaluru, KA, IN / Bengaluru, Karnataka, IN / Remote (IN)",Full-time,eng,Machine learning,Engineering,₹1.8M - ₹3M INR,,3+ years,,US citizenship/visa not required,Amazon Web Services (AWS); Python; Spark; Elasticsearch,False,12 months,
72178,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Software Engineering Intern (Front-End / Back-End),/companies/cyble/jobs/0bO4ju7-software-engineering-intern-front-end-back-end,https://www.ycombinator.com/companies/cyble/jobs/0bO4ju7-software-engineering-intern-front-end-back-end,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D72178&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,"Bengaluru, KA, IN / Remote",Internship,eng,Full stack,Engineering,$25K - $50K,,,Any,US citizenship/visa not required,Go; GraphQL; React,False,over 1 year,
87276,22781,cyble,Cyble,https://www.ycombinator.com/companies/cyble,Field Marketing Manager - US/Europe,/companies/cyble/jobs/ZzlC71E-field-marketing-manager-us-europe,https://www.ycombinator.com/companies/cyble/jobs/ZzlC71E-field-marketing-manager-us-europe,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D87276&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22781,US / GB / Remote (US; GB),Full-time,marketing,,Marketing,$70K - $100K,,6+ years,,US citizen/visa only,,False,5 months,
